"car_ids","market_ids","make","model","firm_ids","Genmodel_ID","Viz1","Viz2","Viz3","Viz4","Viz5","Viz6","Viz7","Viz8","Viz9","Viz10","Viz11","Viz12","Viz13","Viz14","Viz15","Viz16","Viz17","Viz18","Viz19","Viz20","clustering_ids","shares","quantity","trend","prices","mpg","hp","Gas_emission","wt","len","wid","Engine_size","Fuel_Type","hpwt","eswt","space","mpd","region","demand_instruments0","demand_instruments1","demand_instruments2","demand_instruments3","log_s_s0"
"17_3_2011",2011,"Chrysler","Delta",2,"17_3",0.91138583,0.319856816,-0.056435332,0.77566888,0.371425858,0.663355853,-3.202457504,1.151925339,0.130724506,-1.998900767,0.437752775,-0.007550251,-0.265146534,0.197800285,2.236903676,-0.648570356,0.95104742,1.286155691,1.415997725,-0.142997675,43,7.19e-06,0.19,3,14.81324,4.4,120,1.46,307.54449,4520,1797,1368,"Petrol",0.390187448976894,0.44481369183366,1.25898207766098,0.776742989795654,"United States",0.0249210522811253,6.91,5.79588634937213,183.6649,-11.7790639994307
"17_3_2012",2012,"Chrysler","Delta",2,"17_3",1.424841201,-0.246914144,0.14869508,-1.318584548,0.835568032,-0.381383899,-0.475797721,-0.637252197,0.96079093,-1.251494387,-0.437289532,0.070257329,0.349611849,0.702245278,1.044683135,0.283735743,1.52745987,-1.580393145,-0.343331443,-1.194972032,43,2e-05,0.533,4,15.24146,4.4,120,1.46,307.54449,4520,1797,1368,"Petrol",0.390187448976894,0.44481369183366,1.25898207766098,0.741925023571232,"United States",0.0337799047566094,6.2,6.80606856091272,220.5297,-10.7510011653614
"17_4_2013",2013,"Chrysler","Grand Voyager",2,"17_4",-0.260990205,-0.452911113,-0.069723212,0.5089192,-0.810630528,-1.051257216,1.363281219,1.098558367,0.967388484,-1.989917467,0.090307345,-0.622448631,-0.865724571,-0.163840554,0.519287815,-0.735939402,0.351015566,2.595131311,2.970250497,1.974432607,44,1.22e-05,0.324,5,27.259875,3.5,178,2.07,494.275804,5218,1954,2777,"Diesel",0.360122827295022,0.561832073819256,1.58038052756723,0.555978567960872,"United States",0.0554199132274146,4.39,7.0955909691456,574.6137,-11.2358298268094
"17_4_2014",2014,"Chrysler","Grand Voyager",2,"17_4",0.972992882,-0.733090602,0.831239419,0.649703097,-0.839507257,1.713182633,-0.50328026,1.300874022,-0.273009104,0.638333284,-1.564306107,-0.301970547,0.671537853,-2.467347929,1.021261935,0.526844677,-1.155043993,0.394282967,-0.075039471,0.607555851,44,1.79e-05,0.479,6,27.675,3.5,178,2.07,494.275804,5218,1954,2777,"Diesel",0.360122827295022,0.561832073819256,1.58038052756723,0.576821163643037,"United States",0.0200283366527734,7.02,8.45573465148802,679.8507,-10.84532025414
"17_7_2008",2008,"Chrysler","PT Cruiser",2,"17_7",0.851604471,-0.782951005,0.001634965,1.073806294,-0.89233131,-1.821353923,-1.617897388,0.629856002,0.339190837,1.257679378,1.720848676,1.492852365,0.195099207,0.036522202,1.099295223,-0.533365915,0.646921341,0.099165027,-1.144962297,-1.276410628,45,6.11e-06,0.158,0,13.02686,3,141,2.23,353.84151,4288,1748,2429,"Petrol",0.398483490532244,0.686465530853065,1.16179429832291,0.728148488068581,"United States",0.0403008532205324,1.98,6.71688964565324,345.14,-11.9466981508605
"17_8_2008",2008,"Chrysler","Sebring",2,"17_8",-0.954587617,-0.563730364,0.450624411,0.999222739,-0.181183964,2.150646031,-0.412402147,1.631183207,1.242066973,0.34346752,-0.227044434,-0.576521838,-0.292537586,-1.057766109,-0.169397131,1.099224956,-0.37758966,0.180050341,-0.434138968,0.147410554,46,1.69e-05,0.437,0,15.436575,3.6,154,1.85,342.81841,4850,1843,1998,"Petrol",0.449217415132402,0.582815841191259,1.38547951727271,0.873778185682297,"United States",0.0302367432876957,1.62,6.50203866098487,194.06,-10.929311302115
"17_8_2009",2009,"Chrysler","Sebring",2,"17_8",1.39235312,0.487288706,-0.229911364,-0.324379514,-1.017246098,1.230912122,-0.953478342,1.610819903,-1.213095518,0.589680348,1.451125076,-1.622681899,0.925514311,-0.217348612,0.574864702,0.127965273,1.019393757,0.754874786,-1.146902433,-1.988937756,46,1.9e-05,0.495,1,15.78285,3.6,154,1.85,342.81841,4850,1843,1998,"Petrol",0.449217415132402,0.582815841191259,1.38547951727271,0.918169099902633,"United States",0.0281673775914543,1.33,8.01824330649216,265.73,-10.8094111498434
"17_9_2008",2008,"Chrysler","Voyager",2,"17_9",-0.162307197,0.502861491,0.92020759,0.419195906,-1.658955285,-0.560758114,-0.754854936,1.327571675,0.750161637,-0.621714788,1.066079873,-1.876367418,0.001281694,-0.023141783,-0.078813235,-0.894316044,-0.373304336,-0.73150529,0.390973578,-0.680813374,47,5.63e-05,1.457,0,15.716085,2.8,145,2.34,424.38935,4808,1997,2429,"Petrol",0.341667386328144,0.572351780269698,1.48824886380198,0.679605255530676,"United States",0.11878779775678,3.86,8.29571342742674,430.54,-9.72593038889839
"17_9_2009",2009,"Chrysler","Voyager",2,"17_9",-0.658021864,-1.837905349,-0.503614627,-1.456467521,0.182560267,0.578948702,-0.106669379,-0.31543762,0.396979489,0.707281648,0.770011238,-1.158042351,-0.169261405,-0.189144261,-0.716879586,-0.526249838,1.359988407,-0.204081695,1.101805976,-0.286543849,47,2.61e-05,0.679,1,18.95674,2.8,145,2.34,431.00321,4808,1997,2429,"Petrol",0.336424408532827,0.563568888500854,1.48824886380198,0.714131522146492,"United States",0.105462356183579,3.73,10.1295067739417,570.85,-10.4919148146811
"17_9_2010",2010,"Chrysler","Voyager",2,"17_9",0.156382783,0.115169474,0.257551457,-1.454415384,0.615190921,0.3638774,-0.743086308,-1.368065129,-0.93168028,0.732388195,-1.204570532,-1.130139052,0.260087036,-0.786777665,0.84510375,0.503651004,-0.309729713,1.030696456,-0.333636132,0.195562079,47,1.87e-05,0.49,2,19.56966,2.8,145,2.34,431.00321,4808,1997,2429,"Petrol",0.336424408532827,0.563568888500854,1.48824886380198,0.589336033571525,"United States",0.0526516011934554,1.57,7.02214374228338,684.8609,-10.8218237621167
"17_9_2011",2011,"Chrysler","Voyager",2,"17_9",-0.360176222,0.215437169,0.185608717,-0.079198759,-0.573119734,0.35135077,0.912889507,0.538841579,-0.554806913,-0.192076672,1.550480327,1.802055691,0.111950995,0.276150348,-0.968827665,1.359403946,-0.130030713,0.383170113,0.726996741,-2.081032127,47,1.95e-05,0.515,3,20.44526,2.8,145,2.34,431.00321,4808,1997,2429,"Petrol",0.336424408532827,0.563568888500854,1.48824886380198,0.494290993506325,"United States",0.049531159991078,11.07,7.22520870778669,804.8809,-10.7813407055939
"17_9_2012",2012,"Chrysler","Voyager",2,"17_9",-1.967597094,-1.999204067,-0.817670156,-1.498904381,0.676662789,-0.350345353,-0.274675798,-0.616290952,0.668774503,0.381793149,-1.768565207,-0.344983362,1.93659782,-2.301270818,-0.987831859,-0.065536287,-1.045515875,-0.715148782,1.791712993,-0.750961987,47,1.39e-05,0.371,4,21.03629,2.8,145,2.34,431.00321,4808,1997,2429,"Petrol",0.336424408532827,0.563568888500854,1.48824886380198,0.472134105908966,"United States",0.0700646563344498,13.24,8.43985082494426,954.7057,-11.1148445987787
"18_12_2008",2008,"Citroen","C4",17,"18_12",-0.064909081,-0.057612677,0.891012368,1.770269077,-0.282431558,-0.473330631,0.867173057,0.01373537,-0.545087657,-0.083259641,1.627087174,0.660684521,-1.072544032,-0.17736767,-1.702028559,-0.016248596,1.840338191,0.913590937,-0.201569487,-0.616602288,48,0.000674783,17.46,0,10.156377,4.4,90,1.53,260.586084,4260,1773,1360,"Petrol",0.345375311753025,0.52190047109346,1.17071550580021,1.06795111583392,"France",0.0563885520052627,13.74,8.20466160137351,237.62,-7.24223376633924
"18_12_2009",2009,"Citroen","C4",17,"18_12",-1.397444474,-1.09171344,-0.014906396,-0.072402805,-0.181508037,0.293719062,-0.576470003,-1.821218793,-1.139256461,-1.325261696,1.546108862,0.344143995,2.777900099,0.182523271,0.274556342,0.575807929,-1.063736038,0.941657451,1.715835355,-1.135323668,48,0.000453037,11.798,1,11.38357,4.4,90,1.53,260.586084,4275,1773,1360,"Petrol",0.345375311753025,0.52190047109346,1.17483774349668,1.12220667765877,"France",0.0652828369638745,14.53,9.76921581116705,257.33,-7.63787632915801
"18_12_2010",2010,"Citroen","C4",17,"18_12",1.73122655,-1.856168013,0.316110519,2.929167418,-1.590461383,-0.345483413,0.65170859,-0.139658838,0.024107424,-0.392973843,0.838770584,1.057283311,-0.390645391,-0.536545692,0.21869446,-0.322470387,-0.143829985,0.901116858,-2.052545029,0.959972043,48,0.000428963,11.256,2,12.86466,4.4,88,1.53,260.586084,4275,1773,1360,"Petrol",0.33770030482518,0.52190047109346,1.17483774349668,0.926099481326683,"France",0.0848711226165471,13.34,6.94141196296094,193.6349,-7.68897661785492
"18_12_2011",2011,"Citroen","C4",17,"18_12",0.481090441,0.050960507,0.032820726,-0.857085556,1.137232624,-0.814402593,0.253962217,1.154117294,0.544657284,0.604614304,-1.117270147,1.272975911,-0.839738529,0.042801452,1.093204866,-0.130474472,-0.664105325,0.662405873,-0.400250505,-0.580836898,48,0.000401606,10.606,3,13.17874,4.6,93,1.4,293.21446,4329,1789,1397,"Petrol",0.31717398930462,0.476443078557585,1.20041375227071,0.81204948933182,"France",0.0881902805645431,11.81,8.02058067610214,180.8729,-7.75628366265865
"18_12_2012",2012,"Citroen","C4",17,"18_12",1.070455269,-0.402405859,-2.207821937,1.324611603,-0.560894729,-2.590115222,1.359706776,-0.173092092,1.024190285,-1.332530602,-1.251335214,0.427687232,-0.922190144,-0.452363168,0.944155966,1.734642095,-0.191242187,0.23281319,-0.468056998,0.532034143,48,0.000412134,10.971,4,13.55971,4.6,93,1.4,293.21446,4329,1789,1397,"Petrol",0.31717398930462,0.476443078557585,1.20041375227071,0.775648888279015,"France",0.0702784312545487,21.12,9.3679238525674,197.5577,-7.72538489972735
"18_12_2013",2013,"Citroen","C4",17,"18_12",-2.880925726,-0.48385771,0.147242628,0.435761615,-0.98895779,1.600974515,1.3325561,-0.539352376,-0.848024048,-0.56092457,0.255565879,0.430177723,0.954136787,-1.838900591,0.145091129,1.141126221,-1.798192392,-0.563369852,-0.053310013,-1.047522808,48,0.000513408,13.689,5,13.89835,4.6,93,1.4,293.21446,4329,1789,1397,"Petrol",0.31717398930462,0.476443078557585,1.20041375227071,0.764806352714067,"France",0.0724809675341768,23.1,8.9601882729105,203.9477,-7.49619492784111
"18_12_2014",2014,"Citroen","C4",17,"18_12",-1.429488884,0.064224059,-0.921200255,3.257560568,-1.301578711,1.221541877,0.105349947,-1.028964652,-1.328173631,0.269128914,0.160375316,0.316290549,-0.235310674,0.49334926,0.710632417,-0.20209184,-0.646204325,0.221523167,1.030746375,1.030153441,48,0.000837061,22.378,6,14.11,4.6,93,1.4,293.21446,4329,1789,1397,"Petrol",0.31717398930462,0.476443078557585,1.20041375227071,0.794141715368641,"France",0.0969345545591545,38.2761,10.5007569561361,222.2566,-7.00022401982182
"18_12_2015",2015,"Citroen","C4",17,"18_12",-0.946058008,-1.118293247,0.842605553,-0.223517961,-0.861002363,0.650330795,-0.843494001,-1.16440841,-0.038514493,0.173637006,1.22952394,-0.586702517,-0.623901806,-0.127192283,-1.832462273,1.336939119,1.641542287,-0.249344224,-0.066541209,0.943127249,48,0.001081676,29.255,7,14.11,4.6,93,1.4,293.21446,4329,1789,1397,"Petrol",0.31717398930462,0.476443078557585,1.20041375227071,0.91132443810783,"France",0.0651727702450449,35.4522,12.2482702104833,249.6403,-6.73863160474209
"18_12_2016",2016,"Citroen","C4",17,"18_12",0.216484948,-0.042794452,0.48936142,0.114304945,-1.171189096,-0.857409243,0.64524086,-0.766434908,-1.134178186,0.073375329,-0.594912656,-1.18986094,-0.233049145,0.243555977,0.495764474,-1.883450435,-0.634503097,0.65633749,2.251346055,-0.47969598,48,0.000957173,25.948,8,15.704165,5.8,108,1.12,264.5544,4329,1789,1199,"Petrol",0.408233618492076,0.453214915344443,1.20041375227071,1.16290478299605,"France",0.0538102892373269,8.9302,8.83082845442805,440.3148,-6.85925741260688
"18_12_2017",2017,"Citroen","C4",17,"18_12",0.733893399,-0.719010121,-0.565256579,2.084910962,1.935698311,0.165205742,-0.919632178,1.293973009,-0.342361893,1.566597996,0.583187152,0.155161059,-1.56727122,-0.855566114,0.234010621,-1.148100251,-0.00232654,0.90089534,1.13429576,0.101066152,48,0.00058356,15.888,9,16.12523,5.8,108,1.12,264.5544,4329,1789,1199,"Petrol",0.408233618492076,0.453214915344443,1.20041375227071,1.05001298169039,"France",0.0739579241540595,9.59030000000001,8.03600886544352,452.4308,-7.36252376891166
"18_15_2008",2008,"Citroen","C5",17,"18_15",-0.567387113,-1.080462019,-0.724368851,0.531506802,-1.544774489,-2.097493059,-1.901418279,1.570592481,1.460363485,0.710700742,0.178451123,0.799561353,-1.519036015,1.836265213,-1.432702637,2.761129884,0.540219115,0.328577229,-1.851249844,0.254534743,49,9.38e-05,2.427,0,14.38206,3.5,127,1.88,332.89762,4779,1853,1749,"Petrol",0.381498672174346,0.525386754041678,1.37260471261835,0.849506569413344,"France",0.0841720488475742,21.39,7.01285986174449,188.03,-9.21546006803185
"18_15_2009",2009,"Citroen","C5",17,"18_15",-1.818182811,0.819812642,-0.056054933,-0.371836989,-0.087407819,-0.231856544,-0.0877738,-1.779144864,-0.398753689,1.00295683,0.577102704,-1.809535383,-0.863596326,-0.431628129,-1.143428658,-0.172063764,-2.43883047,0.753091508,-0.954076193,1.778843981,49,0.000129982,3.385,1,14.70468,3.5,127,1.88,332.89762,4779,1853,1749,"Petrol",0.381498672174346,0.525386754041678,1.37260471261835,0.892664402683115,"France",0.0935690035120537,21.82,8.52203102363671,266.6,-8.88645414967936
"18_15_2010",2010,"Citroen","C5",17,"18_15",-1.585948354,-1.242034578,1.304724416,-1.608174282,0.670230489,0.815265824,0.015258613,0.902633488,0.803216656,-0.27041431,2.023641799,-0.01662264,0.199448094,0.307043252,-0.537874372,-3.962819744,0.257448859,-0.301778388,1.182248612,-1.341382041,49,7.31e-05,1.918,2,17.78613,5.6,110,1.29,332.015772,4779,1860,1560,"Diesel",0.331309562004783,0.469857197024966,1.37778994358885,1.15563163539213,"France",0.089330859274422,29.66,7.18739448478663,583.8029,-9.45851891922146
"18_15_2011",2011,"Citroen","C5",17,"18_15",1.569234351,0.617249084,-0.958648425,-0.52355974,0.968437761,0.748140023,1.879121809,1.204167032,-1.177728417,-0.656521877,0.310166669,0.186733087,1.097127818,-0.576494069,-0.037576133,-0.258368219,-0.823845315,2.03287939,1.45679634,0.647939243,49,3.14e-05,0.83,3,18.58193,5.6,110,1.29,332.015772,4779,1860,1560,"Diesel",0.331309562004783,0.469857197024966,1.37778994358885,0.950178951309858,"France",0.0781644942836379,22.81,7.40205468654909,448.0129,-10.3049472782494
"18_15_2012",2012,"Citroen","C5",17,"18_15",0.734734845,0.422989972,-2.056145426,-0.988394125,-0.517764234,0.005040587,-1.216655268,0.199698725,0.919158111,-0.845875656,2.048964922,0.551158155,-1.289564208,-0.880865646,1.419950107,0.714139968,-0.500945261,-1.148781831,-1.29022961,-0.464820413,49,1.77e-05,0.472,4,19.119095,5.6,110,1.29,332.015772,4779,1860,1560,"Diesel",0.331309562004783,0.469857197024966,1.37778994358885,0.901665989838608,"France",0.066271949269234,19.12,8.67329902240708,441.2977,-10.8731687993356
"18_15_2013",2013,"Citroen","C5",17,"18_15",0.446117503,0.689879027,-0.554144494,-1.082365066,-0.533912081,-0.197364858,0.205763921,-0.327567016,-1.930523985,-0.219530569,0.000118066,-0.115909052,-0.169497671,1.85765e-05,-1.079644832,0.918039567,-1.880775982,-0.013464853,0.740256909,0.650106779,49,1.49e-05,0.396,5,20.41905,5.8,115,1.2,332.015772,4779,1860,1560,"Diesel",0.346369087550455,0.469857197024966,1.37778994358885,0.921335912620874,"France",0.0695111678858666,22.14,7.5881049079911,480.5957,-11.0359045655972
"18_15_2014",2014,"Citroen","C5",17,"18_15",-2.017865776,1.152200769,0.854084687,-0.562471217,0.026959091,2.218803403,1.016823352,-2.285333953,-0.362726918,0.708448326,-0.006618732,-0.505480615,-0.445611058,-0.505172224,0.130022391,0.239880302,-0.125303291,1.853244797,-0.89712531,-0.386951929,49,9.2e-06,0.246,6,20.73,5.8,115,1.2,332.015772,4779,1860,1560,"Diesel",0.346369087550455,0.469857197024966,1.37778994358885,0.95587507117989,"France",0.0735216710552128,21.9801,8.98458490547794,441.3766,-11.5109174829317
"18_15_2015",2015,"Citroen","C5",17,"18_15",-0.500184426,-1.755221842,-1.220929127,-1.146065566,1.255320035,0.060989582,0.155637605,-0.648929811,2.015985398,-0.676929968,0.99254275,0.899574733,0.192403976,-0.305235208,-0.473063891,-0.160815536,-1.772048734,-0.220006868,-0.446807733,-0.339208785,49,7.76e-06,0.21,7,21.67,6.1,115,1.2,332.015772,4779,2096,1560,"Diesel",0.346369087550455,0.469857197024966,1.5526063020227,1.16684772376467,"France",0.048355896200925,22.9122,10.5182681656867,573.4903,-11.6759162396393
"18_17_2008",2008,"Citroen","C8",17,"18_17",-1.469132743,-1.646395335,0.405335408,-0.338214414,-0.115551136,-0.188589854,0.033714743,0.455076383,1.294386143,0.534229103,-0.354015652,-0.483716279,1.049416407,1.238525398,0.509534122,1.637481513,-0.155672981,-1.197879995,-1.153315242,-1.406324785,50,1.35e-05,0.35,0,16.817185,3.1,143,2.13,359.573522,4726,2194,1997,"Petrol",0.39769335407294,0.555380159499063,1.60717577009649,0.752420104337534,"France",0.111031495031369,33.63,6.65902539854315,276.75,-11.1539352385996
"18_17_2009",2009,"Citroen","C8",17,"18_17",-1.559959081,-0.332287223,1.957222233,-0.634081715,1.258488089,-2.566335673,-0.20337197,-0.971335551,-0.09960486,-2.196776017,2.030424406,0.277260979,-0.686397472,1.117063008,1.661265323,-0.161186652,0.841826948,0.480379706,0.299295311,1.779651515,50,7.8e-06,0.203,1,17.19443,3.1,143,2.13,359.573522,4726,2194,1997,"Petrol",0.39769335407294,0.555380159499063,1.60717577009649,0.790645613805045,"France",0.12234835269371,34.94,8.15353474034762,387.72,-11.6997263953143
"18_18_2008",2008,"Citroen","Dispatch",17,"18_18",0.457905179,-1.844342322,-1.631355626,-1.963451313,-0.916717656,0.840123723,-1.803445021,-0.191272675,0.359559949,-2.751444842,-1.779834502,0.266685499,-0.689859479,0.626882131,1.245953521,-0.814026618,1.120701374,-0.954158586,-0.790844105,0.644127596,51,6.53e-06,0.169,0,18.672115,3.9,88,1.91,421.302882,4805,2194,1560,"Diesel",0.208875855731744,0.37027992606991,1.6340413828425,0.861594354214028,"France",0.351972614010429,14.59,17.727028671261,167.47,-11.8802179807557
"18_18_2009",2009,"Citroen","Dispatch",17,"18_18",-0.195088718,0.91000377,-1.386882737,-0.029611593,-0.083866603,0.246697047,-1.139626261,0.524426387,2.143225977,0.380554362,1.157696614,-0.552956795,0.624244061,-0.452894504,2.016625787,-1.667118568,-2.326706548,1.887837082,-0.458907867,-0.775709833,51,9.75e-06,0.254,1,19.09097,3.9,88,1.91,421.302882,4805,2194,1560,"Diesel",0.208875855731744,0.37027992606991,1.6340413828425,0.951166192213255,"France",0.406093300447718,14.78,19.7836140254311,217.48,-11.476582844
"18_18_2010",2010,"Citroen","Dispatch",17,"18_18",-0.197870839,0.647785782,-0.688782373,1.271791859,-1.728263966,-0.104698834,0.322781849,0.497461554,0.484214064,-0.06568642,-1.306067169,0.726030501,-0.061704063,-0.639692852,-0.077131485,0.783108648,-0.19107466,-0.509819922,-0.949804036,-0.068680273,51,9.49e-06,0.249,2,19.70823,3.9,88,1.91,421.302882,4805,2194,1560,"Diesel",0.208875855731744,0.37027992606991,1.6340413828425,0.804814888933805,"France",0.458674578901597,21.84,15.2121375689504,209.5649,-11.5001086733554
"18_18_2011",2011,"Citroen","Dispatch",17,"18_18",-0.945992414,-0.089130461,-0.007934251,-0.450670691,-0.979771617,0.696248388,-0.741272867,0.625049434,-0.099997934,0.139562847,1.091854686,0.51739652,-1.067431883,-0.237725161,-0.016914212,-0.479892735,0.088033125,0.576761178,-1.516057042,0.364760839,51,5.72e-06,0.151,3,20.59003,3.9,88,1.91,421.302882,4805,2194,1560,"Diesel",0.208875855731744,0.37027992606991,1.6340413828425,0.661731769662222,"France",0.403669891837484,25.53,15.4775145148834,237.8249,-12.0077863657719
"18_18_2012",2012,"Citroen","Dispatch",17,"18_18",-0.613352683,1.025364423,0.266272634,-0.775637244,-0.413822542,-0.555811565,0.673169042,0.764856125,-0.009171245,1.442292759,-0.551231826,0.404006591,-1.318482626,-0.335629249,-1.779729785,1.866756461,-2.401408442,0.200422084,-0.720040291,-1.758125955,51,6.91e-06,0.184,4,22.64116,4.1,93,1.69,421.743806,4805,2194,1997,"Diesel",0.220513019223808,0.47351021439779,1.6340413828425,0.660148313988981,"France",0.290449923904841,35.62,16.4418681684125,238.4377,-11.8137638011358
"18_18_2013",2013,"Citroen","Dispatch",17,"18_18",-0.41029441,-0.890493043,-0.083994053,0.897398598,-0.685717666,-0.873440773,0.621496521,0.021274218,-1.079460621,-1.492545351,0.45997612,0.626517558,-0.006217082,2.811743558,-0.995751131,-0.11646013,2.047410599,1.505356107,0.631517966,0.909387488,51,9.11e-06,0.243,5,23.2066,4.1,93,1.69,421.743806,4805,2194,1997,"Diesel",0.220513019223808,0.47351021439779,1.6340413828425,0.651289179611308,"France",0.301290221048272,38.8,16.1915149898101,276.5277,-11.5278930672768
